key_								count_		count_wiki	count_multi	count_semi	count_single	
name:nb								115		0		0		0		99		
name:nbr							4		0		0		0		4		
name:ncg							1		0		0		0		1		
name:nds							2460		0		0		0		2321		
name:nds-nl							121		0		2		0		116		
name:ne								3527		0		1		0		3290		
name:ne-latn							1		0		0		0		1		
name:new							140		0		0		0		137		
name:nggalum							1		0		0		0		1		
name:niu							1		0		0		0		1		
name:nl								12483		0		0		6		10018		
name:nmn							46		0		0		0		46		
name:nn								806		0		0		0		749		
name:no								2628		0		1		0		2272		
name:nog							6		0		0		0		6		
name:non							23		0		0		0		23		
name:north							1		0		0		0		1		
name:note							81		0		0		1		47		
name:notes							1		0		0		0		1		
name:nov							223		0		0		0		216		
name:np								50		0		0		0		49		
name:nqo							3		0		0		0		3		
name:nrf							20		0		0		0		19		
name:nrm							56		0		0		0		55		
name:nsk							2		0		0		0		2		
name:nso							54		0		0		0		53		
name:nuk							1		0		0		0		1		
name:nv								171		0		0		0		165		
name:ny								25		0		0		0		24		
name:nys							31		0		0		0		30		
name:nys:source							1		0		0		0		1		
name:obi							1		0		0		0		1		
name:oc								15656		0		0		1		13366		
name:odd							1		0		0		0		1		
name:official							57		0		0		0		37		
name:official_owner						1		0		0		0		1		
name:ohrebus							6		0		0		0		1		
name:oj								18		0		0		0		17		
name:oji							1		0		0		0		1		
name:oji-cree:							1		0		0		0		1		
name:ol								4		0		0		0		4		
name:old							130		0		0		0		116		
name:olo							7		0		0		0		6		
name:olt							1		0		0		0		1		
name:om								70		0		0		0		68		
name:ood							4		0		0		0		4		
name:operator							2		0		0		0		1		
name:or								994		0		6		0		902		
name:orange							1		0		0		0		1		
name:origin							1		0		0		0		1		
name:orv							1		0		0		0		1		
name:os								1544		0		0		0		1292		
name:os-dig							15		0		0		0		13		
name:os-latn							4		0		0		0		4		
name:ota							87		0		0		2		77		
name:otg							4		0		0		0		1		
name:otro							2		0		0		0		2		
name:ovag							1		0		0		0		1		
name:ovd							2		0		0		0		2		
name:oym							189		0		0		0		171		
name:pa								1067		0		0		0		696		
name:pa-arab							5		0		0		0		4		
name:pag							36		0		0		0		36		
name:pam							347		0		0		0		297		
name:pap							142		0		0		0		139		
name:pa_1							2		0		0		0		2		
name:pcd							67		0		0		0		67		
name:pdc							63		0		0		0		61		
name:pfl							134		0		0		0		130		
name:pi								16		0		0		0		16		
name:pih							119		0		0		0		117		
name:piu							1		0		0		0		1		
name:pjt							11		0		0		0		10		
name:pl								59171		0		1		4		41132		
name:plaatselijk						1		0		0		0		1		
name:pms							456		0		0		0		449		
name:pnb							1381		0		0		0		696		
name:pnt							51		0		0		0		50		
name:poc							1		0		0		0		1		
name:popular							4		0		0		1		3		
name:postal							1		0		0		0		1		
name:postfix							3		0		0		0		3		
name:ppl							3		0		0		0		3		
name:prefix							66013		0		0		0		162		
name:prefix:at							643		0		0		0		13		
name:prefix:be							3358		0		0		0		10		
name:prefix:cs							1		0		0		0		1		
name:prefix:de							1		0		0		0		1		
name:prefix:en							1		0		0		0		1		
name:prefix:kk							31		0		0		0		3		
name:prefix:lt							1		0		0		0		1		
name:prefix:pl							675		0		0		0		5		
name:prefix:ru							11616		0		0		0		10		
name:prefix:uk							1		0		0		0		1		
name:prg							8		0		0		0		7		
name:pronunciation						152		0		0		0		137		
name:ps								2049		0		0		13		1779		
name:pt								15850		0		1		1		13475		
name:pt-br							8		0		0		0		8		
name:pt-pt							1		0		0		0		1		
name:ptd							1		0		0		0		1		
name:pwn							75		0		0		0		59		
name:pyn							1		0		0		0		1		
name:pyu							3		0		0		0		2		
name:qe								3		0		0		0		3		
name:qu								303		0		0		0		296		
name:rad							1		0		0		0		1		
name:rajbanshi							1		0		0		0		1		
name:rap							1		0		0		0		1		
name:rar							1		0		0		0		1		
name:ratp							201		0		0		0		150		
name:rba							3		0		0		0		1		
name:rc								4		0		0		0		1		
name:rcn_ref							114		0		0		0		91		
name:resia							1		0		0		0		1		
name:rfi							3		0		0		0		3		
name:rgn							18		0		0		0		18		
name:rif							1		0		0		0		1		
name:right							7		0		0		1		6		
name:rio							1		0		0		0		1		
name:riu							1		0		0		0		1		
name:rm								431		0		0		0		408		
name:rm-put							1		0		0		0		1		
name:rm-sur							1		0		0		0		1		
name:rmc							53		0		0		0		53		
name:rmy							55		0		0		0		53		
name:rn								197		0		0		0		197		
name:ro								16134		0		2		4		12496		
name:roa-rup							108		0		0		0		104		
name:roa-tara							78		0		0		0		75		
name:rom							2		0		0		0		1		
name:roma							2		0		0		0		1		
name:roman							1		0		0		0		1		
name:romanji							1		0		0		0		1		
name:ro_1							46		0		0		0		44		
name:ro_2							9		0		0		0		8		
name:ro_3							1		0		0		0		1		
name:rral							1		0		0		0		1		
name:rrp							84		0		0		0		84		
name:ru								402750		0		8		71		220134		
name:ru-latn							61		0		0		0		38		
name:ru1							11		0		0		0		11		
name:ru2							1		0		0		0		1		
name:ru:alt							4		0		0		0		4		
name:ru:loc							1		0		0		0		1		
name:ru:official						1		0		0		0		1		
name:ru:pronunciation						1		0		0		0		1		
name:ru:translit						8		0		0		0		3		
name:ru:word_stress						1081		0		0		0		891		
name:rue							223		0		0		0		216		
name:rup							2		0		0		0		2		
name:rut							2		0		0		0		2		
name:ru_1							3		0		0		0		3		
name:ru_by							1		0		0		0		1		
name:rw								166		0		0		0		163		
name:s								1		0		0		0		1		
name:sa								163		0		0		0		160		
name:sah							312		0		0		0		277		
name:sal							5		0		0		0		5		
name:salar							2		0		0		0		2		
name:samisk							1		0		0		0		1		
name:sardo							2		0		0		0		2		
name:sat							125		0		0		0		124		
name:saxon							8		0		0		0		8		
name:sc								607		0		0		0		592		
name:scl							1		0		0		0		1		
name:scn							1029		0		0		0		1010		
name:sco							492		0		0		0		453		
name:scv							1		0		0		0		1		
name:sd								572		0		0		0		102		
name:sdc							14		0		0		0		13		
name:sdn							2		0		0		0		2		
name:se								2201		0		0		0		1993		
name:sector							121		0		0		0		4		
name:semiah							1		0		0		0		1		
name:service							1		0		0		0		1		
name:set							1		0		0		0		1		
name:sg								227		0		0		0		224		
name:sh								440		0		0		0		429		
name:shan							3		0		0		0		3		
name:shi							1		0		0		0		1		
name:shn							96		0		0		0		93		
name:short							155		0		0		0		146		
name:short:sr							3		0		0		0		3		
name:shs							2		0		0		0		2		
name:si								536		0		0		2		514		
name:sid							1		0		0		0		1		
name:sign							1		0		0		0		1		
name:signed							793		1		0		0		2		
name:signposted							5		0		0		0		4		
name:simple							106		0		0		0		105		
name:si_rm							1		0		0		0		1		
name:sjd							1		0		0		0		1		
name:sje							50		0		0		0		48		
name:sjo							1		0		0		0		1		
name:sju							181		0		0		0		178		
name:sk								3455		0		0		1		2960		
name:skr							2		0		0		0		2		
name:sku							2		0		0		0		2		
name:sl								4253		0		0		1		3607		
name:sla							1		0		0		0		1		
name:slo							2		0		0		0		2		
name:sm								72		0		0		0		70		
name:sma							570		0		0		0		534		
name:smi							11		0		0		0		11		
name:smj							310		0		0		0		296		
name:smn							208		0		0		0		208		
name:sms							202		0		0		0		202		
name:sn								169		0		0		0		167		
name:snk							1		0		0		0		1		
name:so								335		0		0		0		330		
name:sort							3		0		0		0		3		
name:sort:sr							3		0		0		0		3		
name:source							206		0		0		2		70		
name:source:en							1		0		0		0		1		
name:source_ref							7		0		0		0		3		
name:south							1		0		0		0		1		
name:sp								1		0		0		0		1		
name:species							34		0		0		0		10		
name:sq								3967		0		2		0		3613		
name:squ							12		0		0		0		12		
name:sr								39047		0		0		0		27948		
name:sr-cyrl							7		0		0		0		2		
name:sr-latn							24743		0		0		0		17324		
name:srh							2		0		0		0		1		
name:srn							40		0		0		0		40		
name:sr_1							3		0		0		0		3		
name:ss								128		0		0		0		125		
name:ssa							1		0		0		0		1		
name:ssf							2		0		0		0		2		
name:st								51		0		0		0		49		
name:star							6		0		0		0		4		
name:start_date							41		0		0		0		20		
name:statcan_rbuid						3		0		0		0		2		
name:stcp							12		0		0		0		11		
name:sti							1		0		0		0		1		
name:stibus							1		0		0		0		1		
name:sto							1		0		0		0		1		
name:stq							121		0		0		0		117		
name:str							2		0		0		0		2		
name:street							1		0		0		0		1		
name:sty							2		0		0		0		2		
name:su								176		0		0		0		172		
name:suburb							3		0		0		0		3		
name:suffix							33		0		0		1		24		
name:sus							1		0		0		0		1		
name:suv							1		0		0		0		1		
name:sv								27450		0		0		7		21551		
name:sva							7		0		0		0		7		
name:sva_rm							91		0		0		0		90		
name:svg							2		0		0		0		1		
name:svhl							142		0		0		0		60		
name:sv_1							1		0		0		0		1		
name:sw								2834		0		0		0		2226		
name:swg							53		0		0		0		53		
name:syc							43		0		0		0		36		
name:syl							1		0		0		0		1		
name:syn							1		0		0		0		1		
name:szb							2		0		0		0		2		
name:szl							421		0		0		0		383		
name:szy							3		0		0		0		3		
name:t4t35							1		0		0		0		1		
name:t4t35.fr							222		0		0		0		218		
name:ta								6045		0		0		11		5208		
name:tab							10		0		0		0		7		
name:tai_tailu							3		0		0		0		3		
name:tai_tainua							5		0		0		0		5		
name:tam							1		0		0		0		1		
name:tamang							1		0		0		0		1		
name:tamazight							2		0		0		0		2		
name:tao							7		0		0		0		7		
name:taq							5		0		0		0		4		
name:tau							4		0		0		0		4		
name:tay							8		0		0		0		8		
name:tayal							2		0		0		0		2		
name:tbm							2		0		0		0		2		
name:tbz							2		0		0		0		2		
name:tcb							3		0		0		0		3		
name:tcy							2		0		0		0		2		
name:te								2962		0		0		0		2695		
name:tec							99		0		0		0		52		
name:technical							40		0		0		0		20		
name:tecl							3		0		0		0		2		
name:telebus							1		0		0		0		1		
name:ter							3		0		0		0		2		
name:teryt							1		0		0		0		1		
name:tet							77		0		0		0		75		
name:tew							2		0		0		0		1		
name:texels							2		0		0		0		2		
name:tfn							17		0		0		0		16		
name:tg								981		0		0		0		939		
name:tg-cyrl							1		0		0		0		1		
name:tg_cyr							5		0		0		0		5		
name:tg_latn							5		0		0		0		5		
name:th								21399		0		0		1		17438		
name:th-latn							158		0		0		0		152		
name:thp							1		0		0		0		1		
name:thv							115		0		0		0		104		
name:ti								519		0		0		0		503		
name:tib							1		0		0		0		1		
name:tibt							1		0		0		0		1		
name:tj								4		0		0		0		4		
name:tjw							7		0		0		0		7		
name:tk								1715		0		0		0		1545		
name:tk25							3		0		0		0		3		
name:tks							1		0		0		0		1		
name:tl								843		0		0		1		759		
name:tli							28		0		0		0		22		
name:tly							2		0		0		0		2		
name:tly-latn							1		0		0		0		1		
name:tmh							5		0		0		0		4		
name:tn								23		0		0		0		23		
name:to								208		0		0		0		208		
name:tok							222		0		0		0		222		
name:tpi							71		0		0		0		70		
name:tr								8443		0		0		5		7541		
name:transdev							2		0		0		0		1		
name:transformer						1		0		0		0		1		
name:transgironde						4		0		0		0		4		
name:translate:en						4		0		0		0		2		
name:transports_scolaires					9		0		0		0		8		
name:trentino							1		0		0		0		1		
name:triestino							1		0		0		0		1		
name:trv							18		0		0		0		18		
name:ts								66		0		0		0		64		
name:tsi							2		0		0		0		2		
name:tsu							5		0		0		0		5		
name:tt								4913		0		0		0		3685		
name:tt-lat							34		0		0		0		21		
name:ttt							1		0		0		0		1		
name:tum							14		0		0		0		14		
name:tunnel							1		0		0		0		1		
name:tuq							1		0		0		0		1		
name:tvu							1		0		0		0		1		
name:tw								44		0		0		0		43		
name:ty								34		0		0		0		32		
name:tya							17		0		0		0		17		
name:type							116		0		0		0		12		
name:tyv							4		0		0		0		4		
name:tzl							197		0		0		0		193		
name:tzl_1							1		0		0		0		1		
name:tzm							4		0		0		0		4		
name:ua								23		0		0		0		8		
name:udm							582		0		0		0		439		
name:ue								2		0		0		0		2		
name:ug								1148		0		0		1		1056		
name:ug-latn							1		0		0		0		1		
name:uk								113842		0		5		1		67569		
name:uk-latn							26		0		0		0		12		
name:uk:-2017-12-25						1		0		0		0		1		
name:uk:translit						8		0		0		0		3		
name:uk:word_stress						41		0		0		0		33		
name:un:ar							7		0		0		0		7		
name:un:el							1		0		0		0		1		
name:un:en							7		0		0		0		7		
name:un:es							7		0		0		0		7		
name:un:fr							7		0		0		0		7		
name:un:he							1		0		0		0		1		
name:un:hr							1		0		0		0		1		
name:un:ru							7		0		0		0		7		
name:un:sk							1		0		0		0		1		
name:un:zh							7		0		0		0		7		
name:unsigned							2		0		0		0		1		
name:ur								5011		0		0		1		2752		
name:uum							1		0		0		0		1		
name:uun							1		0		0		0		1		
name:uz								972		0		0		0		833		
name:uz-cyr							108		0		0		0		88		
name:uz-cyrl							1		0		0		0		1		
name:uz-latn							4		0		0		0		4		
name:vbb							19		0		0		0		6		
name:vbr							2		0		0		0		2		
name:vd								4		0		0		0		2		
name:ve								13		0		0		0		13		
name:vec							293		0		0		0		285		
name:veo							1		0		0		0		1		
name:vep							165		0		0		0		139		
name:verkeiersverbond						4		0		0		0		1		
name:vernacular							11		0		0		0		10		
name:vgn							3		0		0		0		3		
name:vi								16696		0		2		2		13680		
name:vi-hani							36		0		0		0		34		
name:village							3		0		0		0		3		
name:vi_hani							1		0		0		0		1		
name:vl								10		0		0		0		5		
name:vls							513		0		0		0		501		
name:vn								37		0		0		0		37		
name:vo								343		0		0		0		334		
name:vot							8		0		0		0		6		
name:vra							1		0		0		0		1		
name:vro							6		0		0		0		5		
name:wa								667		0		0		0		644		
name:wae							25		0		0		0		25		
name:wancho							1		0		0		0		1		
name:war							501		0		0		0		438		
name:weg							1		0		0		0		1		
name:wikidata							10		0		0		0		10		
name:wikipedia							66		0		0		0		59		
name:wls							1		0		0		0		1		
name:wo								201		0		0		0		195		
name:wrh							1		0		0		0		1		
name:wrh:meaning						1		0		0		0		1		
name:wrh:origin							1		0		0		0		1		
name:wrong							2		0		0		0		2		
name:wth							5		0		0		0		4		
name:wuu							449		0		0		0		408		
name:wya							1		0		0		0		1		
name:wyi							6		0		0		0		6		
name:wym							1		0		0		0		1		
name:x-trafik							1		0		0		0		1		
name:xal							163		0		0		0		160		
name:xbg							6		0		0		0		6		
name:xct							1		0		0		0		1		
name:xct_pinyin							1		0		0		0		1		
name:xgf							1		0		0		0		1		
name:xh								32		0		0		0		31		
name:xiaoerjing							46		0		0		0		38		
name:xjt							1		0		0		0		1		
name:xmf							159		0		0		0		151		
name:xnb							1		0		0		0		1		
name:xni							1		0		0		0		1		
name:xrd							2		0		0		0		2		
name:xtz							5		0		0		0		5		
name:xx								2		0		0		0		2		
name:yak							1		0		0		0		1		
name:yi								440		0		0		0		423		
name:yo								312		0		0		0		305		
name:ypk							2		0		0		0		2		
name:yue							2098		0		0		0		1744		
name:yue-hans							6		0		0		0		6		
name:yue-hant							44		0		0		0		41		
name:yue-latn							228		0		0		0		168		
name:yue-latn-jyutping						13		0		0		0		10		
name:z229							1		0		0		0		1		
name:za								128		0		0		0		103		
name:za-hani							2		0		0		0		2		
name:zdik							1		0		0		0		1		
name:zdj							1		0		0		0		1		
name:zea							106		0		0		0		104		
name:zgh							870		0		0		0		855		
name:zh								299580		0		0		76		199909		
name:zh-cn							170		0		0		0		158		
name:zh-hang							1		0		0		0		1		
name:zh-hans							8931		0		0		0		6792		
name:zh-hant							9519		0		0		0		7345		
name:zh-hant-cn							65		0		0		0		59		
name:zh-hant-hk							6		0		0		0		5		
name:zh-hant-tw							7		0		0		0		6		
name:zh-hants							1		0		0		0		1		
name:zh-hk							26		0		0		0		26		
name:zh-latn							2		0		0		0		2		
name:zh-latn-wadegile						1		0		0		0		1		
name:zh-min							1		0		0		0		1		
name:zh-min-nan							1		0		0		0		1		
name:zh-mo							5		0		0		0		5		
name:zh-sg							4		0		0		0		4		
name:zh-tw							94		0		0		0		85		
name:zht							1		0		0		0		1		
name:zh_1							4		0		0		0		4		
name:zh_2							1		0		0		0		1		
name:zh_classical						12		0		0		0		12		
name:zh_cn							4		0		0		0		4		
name:zh_hk							1		0		0		0		1		
name:zh_min_nan							4		0		0		0		4		
name:zh_mo							1		0		0		0		1		
name:zh_pinyin							14277		0		0		6		11732		
name:zh_sg							1		0		0		0		1		
name:zh_zhuyin							2		0		0		0		2		
name:zn								7		0		0		0		7		
name:zn-cn							2		0		0		0		2		
name:zn-hk							1		0		0		0		1		
name:zu								287		0		0		0		284		
name:zza							394		0		0		0		390		
namefito							1		0		0		0		1		
namejil gapisi							1		0		0		0		1		
namelangali							1		0		0		0		1		
namenational							1		0		0		0		1		
namepiercing lab						1		0		0		0		1		
nameplate							4		0		0		0		3		
name_1								2173		0		1		0		1887		
name_1:en							2		0		0		0		2		
name_1:full							1		0		0		0		1		
name_1:prefix							1		0		0		0		1		
name_2								329		0		0		0		320		
name_3								98		0		0		0		94		
name_4								37		0		0		0		37		
name_5								15		0		0		0		15		
name_6								3		0		0		0		3		
name_alt							88		0		0		0		81		
name_alt:en							4		0		0		0		4		
name_alt:uk							2		0		0		0		2		
name_an1800							1		0		0		0		1		
name_ansp							1		0		0		0		1		
name_ansp2							1		0		0		0		1		
name_ban							1		0		0		0		1		
name_centre							19		0		0		0		19		
name_contact							3		0		0		0		3		
name_disaster							2422		0		0		0		160		
name_en								65		0		0		0		57		
name_full							6		0		0		0		6		
name_full_nd							7		0		0		0		7		
name_full_nd:en							1		0		0		0		1		
name_full_nd:sq							3		0		0		0		3		
name_full_nd:sr							3		0		0		0		3		
name_generic							1		0		0		0		1		
name_generic:sr							2		0		0		0		2		
name_historic							2		0		0		0		2		
name_intern							1		0		0		0		1		
name_kana							2		0		0		0		2		
name_loc							11		0		0		0		11		
name_local							1		0		0		0		1		
name_long							1		0		0		0		1		
name_miss thuy							1		0		0		0		1		
name_office							2		0		0		0		2		
name_official							16		0		0		0		16		
name_of_di							3		0		0		0		1		
name_old							117		0		0		1		104		
name_old:en							1		0		0		0		1		
name_old:fi							1		0		0		0		1		
name_old:ru							1		0		0		0		1		
name_on_sign							62		0		0		0		33		
name_original							1		0		0		0		1		
name_place							1		0		0		0		1		
name_ref							14		0		0		0		13		
name_second							1		0		0		0		1		
name_sign							32		0		0		0		31		
name_sort							5		0		0		0		5		
name_sort:sq							2		0		0		0		2		
name_sort:sr							2		0		0		0		2		
name_std							1		0		0		0		1		
name_translit							2		0		0		0		2		
name_verm							1		0		0		0		1		
name_verm2							1		0		0		0		1		
name_visible							1		0		0		0		1		
name_was							2		0		0		0		2		
name_water							70		0		0		0		64		
name_with_accent						1		0		0		0		1		
name_with_accent:ru						6		0		0		0		6		
nantestobrestcanallockgatenumber				1		0		0		0		1		
naptan								113		0		0		0		83		
naptan.source:landmark						1		0		0		0		1		
naptan:adminarea						1		0		0		0		1		
naptan:administrativeareacode					1577		0		0		0		5		
naptan:altcommonname						6326		0		0		108		4647		
naptan:altcrossing						15		0		0		0		11		
naptan:altindicator						659		0		0		33		102		
naptan:altlandmark						172		0		0		0		112		
naptan:altshortcommonname					11		0		0		1		8		
naptan:altshortname						1		0		0		0		1		
naptan:altstreet						1147		0		0		48		252		
naptan:area_name						1570		0		0		0		3		
naptan:asset_ref						14		0		0		0		14		
naptan:atcoareacode						1610		0		0		0		43		
naptan:atcocode							230527		0		1		57		229723		
naptan:atcocode:backward					1		0		0		0		1		
naptan:atcocode:forward						1		0		0		0		1		
naptan:bearing							220741		0		0		13		17		
naptan:busstoptype						43946		0		0		0		9		
naptan:code							9		0		0		0		5		
naptan:commonname						222785		0		0		9		109480		
naptan:crossing							46240		0		1		4		23332		
naptan:error							9		0		0		0		8		
naptan:indicator						192256		0		0		22		47180		
naptan:indicator:backward					1		0		0		0		1		
naptan:indicator:forward					1		0		0		0		1		
naptan:landmark							143941		0		1		12		70868		
naptan:latitude							197		0		0		0		196		
naptan:locality							5919		0		0		0		681		
naptan:localitycode						1362		0		0		0		203		
naptan:localityname						2002		0		0		0		182		
naptan:longitude						197		0		0		0		196		
naptan:name							30		0		0		0		26		
naptan:name_plusbus						1		0		0		0		1		
naptan:naptancode						173828		0		0		47		173500		
naptan:naptancode:backward					1		0		0		0		1		
naptan:naptancode:forward					1		0		0		0		1		
naptan:notes							25421		0		0		1		7003		
naptan:nptglocality						348		0		0		0		27		
naptan:nptglocalitycode						1856		0		0		0		167		
naptan:parentlocality						84		0		0		0		3		
naptan:physically_present					3		0		0		0		2		
naptan:plusbuszone						1		0		0		1		0		
naptan:plusbuszoneref						103150		0		0		24		143		
naptan:qualifiername						507		0		0		0		3		
naptan:regioncode						2		0		0		0		1		
naptan:revisionnumber						113		0		0		0		9		
naptan:shortcommonname						50457		0		0		0		22784		
naptan:source							1		0		0		0		1		
naptan:sourcelocalitytype					1581		0		0		0		5		
naptan:status							13723		0		0		0		2		
naptan:stopareacode						1343		0		0		0		645		
naptan:stopareatype						1343		0		0		0		2		
naptan:stoparea_name						1343		0		0		0		642		
naptan:stoptype							14982		0		0		0		10		
naptan:street							215061		0		0		7		36264		
naptan:timingstatus						1489		0		0		0		1		
naptan:towards							12396		0		0		0		658		
naptan:type							1		0		0		0		1		
naptan:unverified						11		0		0		0		1		
naptan:verified							203938		0		0		0		16		
naptanareacode							5146		0		0		0		5144		
naptancode							3		0		0		0		3		
naptan_ref							34		0		0		0		34		
naptan_refresh							61		0		0		0		2		
naq								2		0		0		0		2		
narrow								434		0		0		0		11		
narrow_gauge							50		0		0		0		1		
nasty_bump_curb							3		0		0		0		1		
nate:amenity							1		0		0		0		1		
national							2		0		0		0		2		
nationality							42		0		0		0		25		
national_key_point						1		0		0		0		1		
national_lottery						1		0		0		0		1		
national_monument_no						1		0		0		0		1		
national_protection						24		0		0		0		1		
natural								16666670	83		0		17		906		
natural:--2016-03						1		0		0		0		1		
natural:1877-2011						1		0		0		0		1		
natural:2017-12-27						1		0		0		0		1		
natural:2020							1		0		0		0		1		
natural:cutdown							3		0		0		0		1		
natural:disused							3		0		0		0		1		
natural:felled							5		0		0		0		1		
natural:frequency						1		0		0		0		1		
natural:id							1		0		0		0		1		
natural:it							1		0		0		0		1		
natural:ph							1		0		0		0		1		
natural:razed							3		0		0		0		1		
natural:tree							1		0		0		0		1		
natural:tree:end_date						3		0		0		0		1		
naturaleza							2		0		0		0		2		
natural_1							89		0		0		0		33		
natural_2							12		0		0		0		9		
natural_gas							1		0		0		0		1		
natural_monument						1		0		0		0		1		
natural_protection						787		0		0		0		5		
naturbase:iid							2		0		0		0		2		
naturbase:vernef-id						1		0		0		0		1		
naturbase:vernetema						1		0		0		0		1		
naturdenkmal							3		0		0		0		1		
nature								195		0		0		0		46		
natureserve							1		0		0		0		1		
nature_mount							1		0		0		0		1		
nature_of_facility						146		0		0		0		83		
nature_reserve							1		0		0		0		1		
naturism							17		0		0		0		3		
naturogidrett:ref						1		0		0		0		1		
nat_gaz_id							17		0		0		0		17		
nat_gz_id							1		0		0		0		1		
nat_id								1		0		0		0		1		
nat_name							38978		0		0		14		28208		
nat_name:ar							1		0		0		0		1		
nat_name:en							7		0		0		0		1		
nat_name:fr							1		0		0		0		1		
nat_name:ja							7		0		0		0		1		
nat_name:ko							2		0		0		0		2		
nat_name:lt							2		0		0		0		2		
nat_name:ro							1		0		0		0		1		
nat_name:ru							1		0		0		0		1		
nat_name:uk							2		0		0		0		2		
nat_ref								10913		0		0		4		9445		
naural gas field						1		0		0		0		1		
nautical							3		0		0		0		2		
navaid								14		0		0		0		7		
navaid:marker							4		0		0		0		3		
naval								1		0		0		0		1		
navi								84		0		0		0		1		
navibot:connect							432		0		0		0		1		
navigation							5		0		0		0		3		
navigationaid							13078		3		0		0		56		
navigationaid:type						2		0		0		0		1		
navigationalaid							13		0		0		1		2		
navigation_aid							22		0		0		0		7		
navntype							1		0		0		0		1		
nazwa								5		0		0		0		2		
nazwa oboczna							3		0		0		0		3		
nb des lampes							10		0		0		0		3		
nb des phases							3		0		0		0		2		
nb phases							10		0		0		0		1		
nbe des lampes							1		0		0		0		1		
nbr crosse							1		0		0		0		1		
nbr des lampes							2		0		0		0		2		
nb_source							75		0		0		0		3		
nc								2		0		0		0		1		
nca								1		0		0		0		1		
ncat								81356		0		0		40		100		
ncat:bridge							1		0		0		0		1		
ncat:tunnel							13		0		0		0		2		
ncdc:id								15		0		0		0		15		
nchp:inscription_date						1		0		0		0		1		
ncn								27		0		0		0		1		
ncn_milepost							841		0		0		0		5		
ncn_ref								10		0		0		0		6		
ncu:hygiene							76		0		0		0		3		
nd-lkr-dillingen-lfd-nr						8		0		0		0		2		
ndb								2		0		0		0		1		
nddn								1		0		0		0		1		
ne								1		0		0		0		1		
nearest_building						38		0		0		0		32		
nearest_city							1		0		0		0		1		
nearest_intersection						38		0		0		0		31		
nearest_town							10		0		0		0		10		
nearest_wec_item						8		0		0		0		7		
nearest_wec_meters						8		0		0		0		8		
nearyouu							1		0		0		0		1		
near_wall							43		0		0		0		2		
needle_type							1		0		0		0		1		
needs_repair							27		0		0		0		11		
needs_repair:description					1		0		0		0		1		
needs_roadwork							6		0		0		0		1		
nef								5		0		0		0		3		
negara								3		0		0		0		1		
neighborhood							11		0		0		0		7		
neighbourhood							203		0		0		0		110		
nem								2		0		0		0		2		
nema_label							26		0		0		0		3		
neme								13		0		0		0		10		
neme:en								11		0		0		0		10		
neon								2		0		0		0		2		
neon_light							30		0		0		0		5		
neon_light:toggle						2		0		0		0		1		
nepa								387		0		0		0		2		
nepal:ne							1		0		0		0		1		
nest								4		0		0		0		3		
nest:for							10		0		0		0		2		
nest:type							2		0		0		0		1		
nesting								2		0		0		0		2		
nesting_site							4		0		0		0		2		
nests_occupied:2016						14		0		0		0		6		
nests_total:2016						14		0		0		0		6		
nest_box							1		0		0		0		1		
nest_monte							4		0		0		0		1		
nest_mount							4683		0		0		0		12		
nest_platform							4188		1		0		0		3		
nest_status:2013						5		0		0		0		3		
nest_status:2014						503		0		0		0		25		
nest_status:2015						55		0		0		0		3		
nest_status:2016						38		0		0		0		2		
nest_status:2017						32		0		0		0		3		
nest_status:2018						12		0		0		0		2		
nest_status:2019						12		0		0		0		3		
nest_status:2020						17		0		0		0		4		
net								72		0		0		0		10		
net:capacity							1		0		0		0		1		
netbook								1		0		0		0		1		
netelement_no							1		0		0		0		1		
nettorama:id							6		0		0		0		6		
network								855703		21		58		1516		13154		
network:abbr							31		0		0		0		1		
network:ar							18		0		0		0		1		
network:area							6		0		0		0		1		
network:at							1		0		0		0		1		
network:be							5		0		0		0		1		
network:bicycle							21		0		0		1		2		
network:bus							1		0		0		0		1		
network:cs							46		0		0		0		1		
network:ddot							16		0		0		0		1		
network:de							3		0		0		0		1		
network:description						1		0		0		0		1		
network:en							3838		0		0		2		39		
network:guid							6993		0		0		1		10		
network:guide							3		0		0		0		1		
network:hu							7		0		0		0		1		
network:it							1		0		0		0		1		
network:ja							12		0		0		0		3		
network:ko							11		0		0		0		2		
network:long							1		0		0		0		1		
network:name							7		0		0		0		6		
network:ru							375		0		0		0		7		
network:short							7777		0		0		7		29		
network:smart							9		0		0		0		1		
network:subway							21		0		0		0		3		
network:train							50		0		0		1		3		
network:type							60137		1		0		0		6		
network:website							172		0		0		0		13		
network:wikidata						12043		0		0		8		121		
network:wikipedia						1994		0		0		1		26		
network:zh							3408		0		0		2		15		
network:zh-hans							871		0		0		0		1		
network:zh-hant							1469		0		0		0		1		
network:zone							48		0		0		0		3		
network_1							58		0		0		0		24		
network_2							25		0		0		0		11		
network_3							11		0		0		0		6		
network_4							2		0		0		0		2		
network_5							1		0		0		0		1		
network_6							1		0		0		0		1		
network_7							1		0		0		0		1		
network_8							1		0		0		0		1		
network_9							1		0		0		0		1		
network_map							25		0		0		0		2		
network_mm							32		0		0		2		3		
network_node_ref						3		0		0		0		3		
network_service							1		0		0		0		1		
network_type							29		0		0		2		5		
neues wohnhaus							1		0		0		0		1		
neutral_conductor						32		0		0		0		1		
new								27		0		0		0		2		
new:height							1		0		0		0		1		
newaesthetic							1		0		0		0		1		
newagent							2		0		0		0		1		
